track_id,track_name,artist_name,album_name,popularity,track_uri
2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),Lizzo,Cuz I Love You (Super Deluxe),62,spotify:track:2rjjNUYONZqC7wSd1i6OFq
1du4tPkvJfCIuVL6WMtqSs,Boys,Lizzo,Cuz I Love You (Super Deluxe),63,spotify:track:1du4tPkvJfCIuVL6WMtqSs
6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),Lizzo,Rumors (feat. Cardi B),64,spotify:track:6KgtcmCF9Ky68XC7ezxl3s
6ctXNrMXw3r6hgzGDhcG9f,Love in Real Life,Lizzo,Love in Real Life,63,spotify:track:6ctXNrMXw3r6hgzGDhcG9f
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,Endless Summer Vacation,89,spotify:track:7DSAEUvxU8FajXtRloy8M0
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,79,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
5SxahezRlC0saXbCALfB7c,End of the World,Miley Cyrus,End of the World,87,spotify:track:5SxahezRlC0saXbCALfB7c
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,Plastic Hearts,84,spotify:track:1daDRI9ahBonbWD8YcxOIB
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),83,spotify:track:2vwlzO0Qp8kfEtzTsCXfyE
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),83,spotify:track:2y4lAQpi5VTNLu2ldeTdUH
02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Late Night Feelings,80,spotify:track:02dRkCEc8Q5ch4TTcnLxOn
4lY1aUZ6VaApDv7p7lUtuE,The Climb,Miley Cyrus,"Disney 2000s, Vol. 1",65,spotify:track:4lY1aUZ6VaApDv7p7lUtuE
2xAHKs8W4lcOLweTCAPUbF,More to Lose,Miley Cyrus,More to Lose,79,spotify:track:2xAHKs8W4lcOLweTCAPUbF
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,Younger Now,76,spotify:track:1UZOjK1BwmwWU14Erba9CZ
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,In The Lonely Hour,86,spotify:track:7795WJLVKJoAyVoOtCWqXN
51ODNNDZm21HU7wI7cccRr,Latch,Disclosure,Settle (Special Edition),84,spotify:track:51ODNNDZm21HU7wI7cccRr
36pLU2ywVeBKEF0rrKtmCB,La La La,Naughty Boy,Hotel Cabana (Deluxe Version),69,spotify:track:36pLU2ywVeBKEF0rrKtmCB
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,Sam Smith,In The Lonely Hour,84,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,The Thrill Of It All (Special Edition),84,spotify:track:1mXVgsBdtIVeCLJnSnmtdV
0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),Sam Smith,Gloria,76,spotify:track:0NZPBYD5qbEWRs3PrGiRkT
3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),Sam Smith,Love Goes,78,spotify:track:3xgT3xIlFGqZjYW9QlhJWp
7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,Sam Smith,Love Goes,79,spotify:track:7t3Xdbufg7q2onVsR8RBdY
6auDCEMr5aHTNu4Kw9h5U6,Promises (with Sam Smith),Calvin Harris,96 Months,71,spotify:track:6auDCEMr5aHTNu4Kw9h5U6
5tQTZt90XSaYpnM7AL2K3X,Desire (with Sam Smith),Calvin Harris,96 Months,65,spotify:track:5tQTZt90XSaYpnM7AL2K3X
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate (Deluxe),88,spotify:track:7JJmb5XwzOO8jgpou264Ml
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Illuminate,87,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,Shawn Mendes (Deluxe),82,spotify:track:6v3KW9xbzN5yKLt9YKDYA2
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,Handwritten,86,spotify:track:5jsw9uXEGuKyJzs0boZ1bT
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,Illuminate (Deluxe),82,spotify:track:0AS63m1wHv9n4VVRizK6Hc
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,Shawn Mendes (Deluxe),75,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh
0kPIcJ1Mp6m9AR9Y7UnMLR,Why Why Why,Shawn Mendes,Shawn,73,spotify:track:0kPIcJ1Mp6m9AR9Y7UnMLR
6ZuahEctZD6w75peme58hm,Wonder,Shawn Mendes,Wonder,70,spotify:track:6ZuahEctZD6w75peme58hm
21TcDbGosp7w9YhTjOszgA,Imagination,Shawn Mendes,Handwritten (Deluxe),75,spotify:track:21TcDbGosp7w9YhTjOszgA
2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,Shawn Mendes,Handwritten,74,spotify:track:2GyA33q5rti5IxkMQemRDH
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,Romance,85,spotify:track:2ogKhhoMClkFXek7ZgxAhN
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,Camila,84,spotify:track:1rfofaqEpACxVEHIZBJe6W
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,Camila,82,spotify:track:4eWQlBRaTjPPUlzacqEeoQ
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Camila Cabello,Familia,73,spotify:track:2DB4DdfCFMw1iaR6JaR03a
0scd3nh27AYTNXo0KHRmsG,Move (feat. Camila Cabello & Malachiii),Adam Port,Move (feat. Camila Cabello & Malachiii),80,spotify:track:0scd3nh27AYTNXo0KHRmsG
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,Romance,76,spotify:track:3yOlyBJuViE2YSGn3nVE1K
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,No.6 Collaborations Project,74,spotify:track:4vUmTMuQqjdnvlZmAH61Qk
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,Beautiful (feat. Camila Cabello),74,spotify:track:4VUwkH455At9kENOfzTqmF
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,Closer,89,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
3OzCF9i6Ey7EkkAYJztmKp,Bad At Love,Halsey,hopeless fountain kingdom (Deluxe Plus),86,spotify:track:3OzCF9i6Ey7EkkAYJztmKp
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,Manic,85,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),benny blanco,FRIENDS KEEP SECRETS,82,spotify:track:7FGq80cy8juXBCD2nrqdWU
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy,The Beautiful & Damned,82,spotify:track:5k38wzpLb15YgncyWdTZE4
4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),BTS,MAP OF THE SOUL : PERSONA,78,spotify:track:4a9tbd947vo9K8Vti9JwcI
2IO7yf562c1zLzpanal1DT,Gasoline,Halsey,BADLANDS (Deluxe),75,spotify:track:2IO7yf562c1zLzpanal1DT
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello,Be Kind (with Halsey),74,spotify:track:3Z8FwOEN59mRMxDCtb8N0A
1Ao5nOuAUm42ob1UVvOkgW,Walls Could Talk,Halsey,hopeless fountain kingdom (Deluxe Plus),73,spotify:track:1Ao5nOuAUm42ob1UVvOkgW
3SKzTIl9mW0DadTys9SFo3,Control,Halsey,BADLANDS (Deluxe),73,spotify:track:3SKzTIl9mW0DadTys9SFo3
1Ist6PR2BZR3n2z2Y5R6S1,Summertime Sadness,Lana Del Rey,Born To Die – Paradise Edition (Special Version),78,spotify:track:1Ist6PR2BZR3n2z2Y5R6S1
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,Young And Beautiful,89,spotify:track:2nMeu6UenVvwUktBCpLMK9
2mdEsXPu8ZmkHRRtAdC09e,Cinnamon Girl,Lana Del Rey,Norman Fucking Rockwell!,88,spotify:track:2mdEsXPu8ZmkHRRtAdC09e
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,87,spotify:track:6GGtHZgBycCgGBUhZo81xe
5Y6nVaayzitvsD5F7nr3DV,West Coast,Lana Del Rey,Ultraviolence (Deluxe),86,spotify:track:5Y6nVaayzitvsD5F7nr3DV
1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Lana Del Rey,Ultraviolence (Deluxe),85,spotify:track:1NZs6n6hl8UuMaX0UC0YTz
3WD91HQDBIavSapet3ZpjG,Video Games,Lana Del Rey,Born To Die – Paradise Edition (Special Version),75,spotify:track:3WD91HQDBIavSapet3ZpjG
6BFnRhvKCclDQOajt8dBGi,Diet Mountain Dew,Lana Del Rey,Born To Die – Paradise Edition (Special Version),71,spotify:track:6BFnRhvKCclDQOajt8dBGi
1o82DwNisONAd2mu1RcGE6,Margaret (feat. Bleachers),Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,83,spotify:track:1o82DwNisONAd2mu1RcGE6
5wEreUfwxZxWnEol61ulIi,Born To Die,Lana Del Rey,Born To Die – Paradise Edition (Special Version),71,spotify:track:5wEreUfwxZxWnEol61ulIi
1fDFHXcykq4iw8Gg7s5hG9,About You,The 1975,Being Funny In A Foreign Language,87,spotify:track:1fDFHXcykq4iw8Gg7s5hG9
5hc71nKsUgtwQ3z52KEKQk,Somebody Else,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",74,spotify:track:5hc71nKsUgtwQ3z52KEKQk
06cCziAHtDg6pcsidZHu03,Robbers,The 1975,The 1975 (Deluxe Version),68,spotify:track:06cCziAHtDg6pcsidZHu03
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,A Brief Inquiry Into Online Relationships,75,spotify:track:3TgMcrV32NUKjEG2ujn9eh
44Ljlpy44mHvLJxcYUvTK0,Chocolate,The 1975,The 1975,65,spotify:track:44Ljlpy44mHvLJxcYUvTK0
12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,The 1975,Being Funny In A Foreign Language,71,spotify:track:12g9IeQzX7xECLNxz8dpb5
2TgxCUZdHFkPEVmFge1OSd,Fallingforyou,The 1975,The 1975 (Deluxe Version),61,spotify:track:2TgxCUZdHFkPEVmFge1OSd
316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",63,spotify:track:316r1KLN0bcmpr7TZcMCXT
6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,The 1975,A Brief Inquiry Into Online Relationships,69,spotify:track:6WmIyn2fx1PKQ0XDpYj4VR
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,A Brief Inquiry Into Online Relationships,69,spotify:track:18UsAG7SfOQ5sxJEdjAMH0
2jNyiavSywmA472t2m6ZBz,What Was That,Lorde,What Was That,90,spotify:track:2jNyiavSywmA472t2m6ZBz
2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,Pure Heroine,87,spotify:track:2MvvoeRt8NcOXWESkxWn3g
7srqyRb5plksW5k65itXDB,"Girl, so confusing featuring lorde",Charli xcx,Brat and it’s completely different but also still brat,82,spotify:track:7srqyRb5plksW5k65itXDB
3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,Pure Heroine,82,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1
6K8VQ84MqhsoakN5MjrnVR,Supercut,Lorde,Melodrama,82,spotify:track:6K8VQ84MqhsoakN5MjrnVR
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,Pure Heroine,81,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Lorde,Melodrama,80,spotify:track:6ie2Bw3xLj2JcGowOlcMhb
51QEyJI5M7uyd8DOh9tqQY,Buzzcut Season,Lorde,Pure Heroine,78,spotify:track:51QEyJI5M7uyd8DOh9tqQY
7ARveOiD31w2Nq0n5FsSf8,Perfect Places,Lorde,Melodrama,76,spotify:track:7ARveOiD31w2Nq0n5FsSf8
2HotTAoFiOYTeMZkNs1Ces,The Love Club,Lorde,The Love Club EP,76,spotify:track:2HotTAoFiOYTeMZkNs1Ces
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,Blonde,90,spotify:track:3xKsf9qdS1CyvXSMEid6g8
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,Blonde,88,spotify:track:2LMkwUfqC6S6s6qDVlEuzV
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,channel ORANGE,87,spotify:track:7DfFc7a6Rwfi3YQMRbDMau
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,Blonde,86,spotify:track:2ZWlPOoWh0626oTaHrnl2a
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,channel ORANGE,86,spotify:track:3GZD6HmiNUhxXYf8Gch723
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,Novacane,84,spotify:track:4osgfFTICMkcGbbigdsa53
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,Blonde,82,spotify:track:7eqoqGkKwgOaWNNHx90uEZ
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,channel ORANGE,82,spotify:track:1fOkmYW3ZFkkjIdOZSf596
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,Funk Wav Bounces Vol.1,80,spotify:track:7tr2za8SQg2CI8EDgrdtNl
4QhWbupniDd44EDtnh2bFJ,Pyramids,Frank Ocean,channel ORANGE,81,spotify:track:4QhWbupniDd44EDtnh2bFJ
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,American Teen,83,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY
2OpBganfGk2GVdSlRdxzaX,Better,Khalid,Suncity,80,spotify:track:2OpBganfGk2GVdSlRdxzaX
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,Silence,81,spotify:track:7vGuf3Y35N4wmASOKLUVVU
152lZdxL1OR0ZMW6KquMif,Location,Khalid,American Teen,80,spotify:track:152lZdxL1OR0ZMW6KquMif
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,No.6 Collaborations Project,73,spotify:track:70eFcWOvlMObDhURTqT4Fv
5bgwqaRSS3M8WHWruHgSL5,8TEEN,Khalid,American Teen,77,spotify:track:5bgwqaRSS3M8WHWruHgSL5
45Egmo7icyopuzJN0oMEdk,Love Lies,Khalid,Love Lies,76,spotify:track:45Egmo7icyopuzJN0oMEdk
10xV5l9nhLvFpR8mqzs0bL,Numb,Marshmello,Numb,76,spotify:track:10xV5l9nhLvFpR8mqzs0bL
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,GIVĒON,TAKE TIME,80,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,82,spotify:track:4iJyoBOLtHqaGxP12qzhQI
1NaSrCqTnZdlusQ82SJhGN,TWENTIES,GIVĒON,TWENTIES,82,spotify:track:1NaSrCqTnZdlusQ82SJhGN
7pDFd3sgEoPnka6k9IyBcH,Are You Even Real (feat. Givēon),Teddy Swims,I've Tried Everything But Therapy (Part 2),80,spotify:track:7pDFd3sgEoPnka6k9IyBcH
6qBFSepqLCuh5tehehc1bd,Like I Want You,GIVĒON,TAKE TIME,80,spotify:track:6qBFSepqLCuh5tehehc1bd
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,80,spotify:track:4wVOKKEHUJxHCFFNUWDn0B
3LBM25IgxI9y549SiYxtSi,Stuck On You,GIVĒON,When It's All Said And Done... Take Time,75,spotify:track:3LBM25IgxI9y549SiYxtSi
1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),Ayra Starr,The Year I Turned 21,73,spotify:track:1A1ifX8sWzelNpkL5PxcHT
6TSO4hwz9WGrEUY7ABGVim,Lost Me,GIVĒON,Give Or Take,72,spotify:track:6TSO4hwz9WGrEUY7ABGVim
62d6YXEYxmMWAuLpw1EysL,Garden Kisses,GIVĒON,Garden Kisses,71,spotify:track:62d6YXEYxmMWAuLpw1EysL
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,Summer Walker,Last Day Of Summer,80,spotify:track:14SaZBTjxlorHJQxXh01Hu
0jcw8cJf3TNMZN0BXlueML,Hell N Back (feat. Summer Walker),Bakar,Halo,78,spotify:track:0jcw8cJf3TNMZN0BXlueML
5wttBUDyaHAR5q9fYnN3YF,prove it,21 Savage,american dream,78,spotify:track:5wttBUDyaHAR5q9fYnN3YF
08SB2OtZkaliju77WYEKxk,No Love (with SZA),Summer Walker,Still Over It,77,spotify:track:08SB2OtZkaliju77WYEKxk
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,Over It,76,spotify:track:2xyx0o4xNOLLjBSbOOdcbA
2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,Summer Walker,Heart Of A Woman,76,spotify:track:2oVVaVY0LkzwAYYcyzon6Z
2ktg2oZDyFAX3iY1QNkXl5,Session 32,Summer Walker,Session 32,74,spotify:track:2ktg2oZDyFAX3iY1QNkXl5
1Eyu2wV1pVTgAY8PyIh41R,Yummy - Summer Walker Remix,Justin Bieber,Love and R&B,44,spotify:track:1Eyu2wV1pVTgAY8PyIh41R
2Fyjjpg03fn7n5cj0Qm380,Karma,Summer Walker,Last Day Of Summer,74,spotify:track:2Fyjjpg03fn7n5cj0Qm380
3LfHBTYZBTqmz43tvVXJBd,Deep,Summer Walker,Last Day Of Summer,73,spotify:track:3LfHBTYZBTqmz43tvVXJBd
4ChomJf8z16E6Zw4EoioYY,After Hours,Kehlani,CRASH,74,spotify:track:4ChomJf8z16E6Zw4EoioYY
3RvkuiK2x5BlSQWYqTYjIS,Think Of Me,HUGEL,Think Of Me,78,spotify:track:3RvkuiK2x5BlSQWYqTYjIS
5cw9s2zGrbny2M2p3WRmGm,Gangsta,Kehlani,SweetSexySavage (Deluxe),63,spotify:track:5cw9s2zGrbny2M2p3WRmGm
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),Kehlani,While We Wait,75,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy
7eRJjg52FkSmQvmNQDYpMl,worst behaviour (feat. Kehlani),kwn,worst behaviour (feat. Kehlani),75,spotify:track:7eRJjg52FkSmQvmNQDYpMl
4rugSJgsPQ1KlbWYZnoEsa,KEHLANI (REMIX) [feat. Kehlani],Jordan Adetunji,A Jaguar's Dream,66,spotify:track:4rugSJgsPQ1KlbWYZnoEsa
1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,Good Life (with G-Eazy & Kehlani),60,spotify:track:1Eck97uRMlprKOOJN9oO1E
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),Charlie Puth,Voicenotes,72,spotify:track:1lsBTdE6MGsKeZCD6llNu7
5nexAvWNhwg51EavnDgViy,Toxic,Kehlani,It Was Good Until It Wasn't,69,spotify:track:5nexAvWNhwg51EavnDgViy
5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),Cardi B,Invasion of Privacy,67,spotify:track:5DfWF0jqMgZDCiu9zJENTA
0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,Motivation,68,spotify:track:0rIAC4PXANcKmitJfoqmVm
6IPX1GkCDeX3oQr8ryB1Mq,Wild Side (feat. Cardi B),Normani,DOPAMINE,60,spotify:track:6IPX1GkCDeX3oQr8ryB1Mq
29f11nLUcMYQ2Ndbnb7N0o,Dancing With A Stranger (With Normani) - Acoustic,Sam Smith,Dancing With A Stranger (With Normani) [Acoustic],58,spotify:track:29f11nLUcMYQ2Ndbnb7N0o
5Axapk6xMmSHK2A75EZiYo,"New To You (with Normani, Tinashe & Offset)",Calvin Harris,Funk Wav Bounces Vol. 2,52,spotify:track:5Axapk6xMmSHK2A75EZiYo
1duphaD9ntFjiB23UF9j5v,1:59 (feat. Gunna),Normani,DOPAMINE,47,spotify:track:1duphaD9ntFjiB23UF9j5v
0FK76UEefHKQ78AXEWJY31,All Yours,Normani,DOPAMINE,54,spotify:track:0FK76UEefHKQ78AXEWJY31
3vgFnL1k9NC9oZYdooQoHE,Candy Paint,Normani,DOPAMINE,51,spotify:track:3vgFnL1k9NC9oZYdooQoHE
1SlGaBvTqX0gb24ouXonOo,Fair,Normani,Fair,53,spotify:track:1SlGaBvTqX0gb24ouXonOo
54PbBpquVfhfrwRwvjSXbI,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind (Special Edition),81,spotify:track:54PbBpquVfhfrwRwvjSXbI
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,Voicenotes,86,spotify:track:5cF0dROlMOK5uNZtivgu50
2JzZzZUQj3Qff7wapcbKjc,See You Again (feat. Charlie Puth),Wiz Khalifa,See You Again (feat. Charlie Puth),83,spotify:track:2JzZzZUQj3Qff7wapcbKjc
5MwIGPDKeDb7SpblcaQP6O,One Call Away,Charlie Puth,Nine Track Mind (Special Edition),76,spotify:track:5MwIGPDKeDb7SpblcaQP6O
5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,CHARLIE,75,spotify:track:5Odq8ohlgIbQKMZivbWkEo
6wmAHw1szh5RCKSRjiXhPe,How Long,Charlie Puth,Voicenotes,76,spotify:track:6wmAHw1szh5RCKSRjiXhPe
4LfkoDOt4mhrbo8Ndk37sQ,Marvin Gaye (feat. Wale) - Remix,Charlie Puth,Nine Track Mind (Special Edition),69,spotify:track:4LfkoDOt4mhrbo8Ndk37sQ
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,Cheating on You,75,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq
1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,CHARLIE,74,spotify:track:1jEBSDN5vYViJQr78W7jr2
2EbseeW2cr5zK3J8VuYntw,Dangerously,Charlie Puth,Nine Track Mind (Special Edition),70,spotify:track:2EbseeW2cr5zK3J8VuYntw
1DpC4L3JjsGRW7y6eTHaMj,Ojos Tristes (with The Marías),Selena Gomez,I Said I Love You First,83,spotify:track:1DpC4L3JjsGRW7y6eTHaMj
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),Rema,Rave & Roses Ultra,78,spotify:track:1s7oOCT8vauUh01PbJD6ps
1OdvKyTexzm8ZEmdCxhGsX,Call Me When You Break Up (with Gracie Abrams),Selena Gomez,I Said I Love You First,80,spotify:track:1OdvKyTexzm8ZEmdCxhGsX
6vuVCtwukUA57ioTnKKeuL,Bluest Flame,Selena Gomez,I Said I Love You First,79,spotify:track:6vuVCtwukUA57ioTnKKeuL
7sFMOSnRBa6td4lZa1oiTI,How Does It Feel To Be Forgotten,Selena Gomez,I Said I Love You First,82,spotify:track:7sFMOSnRBa6td4lZa1oiTI
578Eooad7oUyn4stovZiPg,Good For You,Selena Gomez,Revival (Deluxe),73,spotify:track:578Eooad7oUyn4stovZiPg
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,It Ain't Me,70,spotify:track:12GEpg2XOPyqk03JZEZnJs
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,Rare,81,spotify:track:4l0Mvzj72xxOpRrp6h8nHi
1E70pcxXiSQLtxdowVXkbM,Sunset Blvd,Selena Gomez,I Said I Love You First,78,spotify:track:1E70pcxXiSQLtxdowVXkbM
4lnAN2S1fcI0SjxEbksZVr,Fetish (feat. Gucci Mane),Selena Gomez,Fetish (feat. Gucci Mane),79,spotify:track:4lnAN2S1fcI0SjxEbksZVr
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,Demi,82,spotify:track:1V6gIisPpYqgFeWbMLI0bA
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Confident,80,spotify:track:3uwnnTQcHM1rDqSfA4gQNz
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),Clean Bandit,What Is Love? (Deluxe Edition),73,spotify:track:3NuK5xMlSlB6K2Qp16zf3h
0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,Luis Fonsi,VIDA,76,spotify:track:0mlAOSILGRys2IbvyOT5VJ
3DXXKDbbZKyAZfNb96ST3q,Confident,Demi Lovato,Confident,75,spotify:track:3DXXKDbbZKyAZfNb96ST3q
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,75,spotify:track:0yvPEnB032fojLfVluFjUv
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,Unbroken,74,spotify:track:3sP3c86WFjOzHHnbhhZcLA
5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi Lovato,Demi,72,spotify:track:5vTPxzm4h2bY9rYyVrGEU5
1O41wmTphd9Ykz89O0D5Fg,"This Is Me - From ""Camp Rock""",Demi Lovato,"Disney 2000s, Vol. 3: Disney Channel Theme Songs",63,spotify:track:1O41wmTphd9Ykz89O0D5Fg
3by8IfnW9dZ2t4pZw1WVxz,Stone Cold,Demi Lovato,Confident,66,spotify:track:3by8IfnW9dZ2t4pZw1WVxz
5NQJnRpJHRaupdegphntQT,Jealous - Remix,Nick Jonas,Nick Jonas X2,72,spotify:track:5NQJnRpJHRaupdegphntQT
3lSDIJ2abCrOdDJ6pshUap,Close,Nick Jonas,Last Year Was Complicated,70,spotify:track:3lSDIJ2abCrOdDJ6pshUap
74tQaH4CxM5Rs9BzerEbHr,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Nick Jonas,Camp Rock 2: The Final Jam,66,spotify:track:74tQaH4CxM5Rs9BzerEbHr
3uTsiaNxy6h6EAd7MsCf9D,this is what forever feels like (with Nick Jonas),JVKE,this is what forever feels like,63,spotify:track:3uTsiaNxy6h6EAd7MsCf9D
5Eg4TsPcqNbIjd8ADMZosg,Chains,Nick Jonas,Nick Jonas X2,60,spotify:track:5Eg4TsPcqNbIjd8ADMZosg
43wzy7JxMEfvCh8ZFeZKYk,Right Now,Nick Jonas,Right Now,58,spotify:track:43wzy7JxMEfvCh8ZFeZKYk
77dwRzKegOkVtlHajKnDCb,Find You,Nick Jonas,Find You,56,spotify:track:77dwRzKegOkVtlHajKnDCb
6SyPnh5ysbRjmZHIlOKp4r,"This is Our Song - From ""Camp Rock 2: The Final Jam""",Demi Lovato,Camp Rock 2: The Final Jam,55,spotify:track:6SyPnh5ysbRjmZHIlOKp4r
